#Digilent WaveForms Scope FFT
#Device Name: Discovery2
#Serial Number: SN:210321A1882E
#Date Time: 2018-05-21 20:08:36.400

Frequency (Hz),Channel 1 (dBV)
3794.8717948717949,-56.031691726490592
3799.7557997557997,-56.394214810178042
3804.6398046398044,-57.372342645590599
3809.5238095238096,-56.945701226440669
3814.4078144078144,-56.007918381555115
3819.2918192918191,-55.620589084370692
3824.1758241758243,-56.125251480051624
3829.0598290598291,-56.042737299080073
3833.9438339438339,-56.670727410057282
3838.8278388278386,-56.605639572493082
3843.7118437118438,-56.669335675257528
3848.5958485958486,-56.630937643601094
3853.4798534798533,-55.969411302254017
3858.3638583638585,-55.75849371280804
3863.2478632478633,-56.945384210445809
3868.131868131868,-56.122308374096555
3873.0158730158732,-56.480606175052472
3877.899877899878,-56.979507614689375
3882.7838827838827,-55.864431133681322
3887.6678876678875,-55.629349536164568
3892.5518925518927,-56.189687412460934
3897.4358974358975,-55.480430405987271
3902.3199023199022,-55.697291983169841
3907.2039072039074,-56.026705176818403
3912.0879120879122,-56.406784204151307
3916.9719169719169,-56.222830624993193
3921.8559218559217,-56.582658901611389
3926.7399267399269,-56.324761719950338
3931.6239316239316,-56.508779482748366
3936.5079365079364,-56.569709478529248
3941.3919413919416,-56.347900263531756
3946.2759462759464,-56.484487999387134
3951.1599511599511,-56.41144349117171
3956.0439560439559,-56.470543033834801
3960.9279609279611,-57.368894834358329
3965.8119658119658,-57.408762431300119
3970.6959706959706,-56.283332559674541
3975.5799755799758,-56.484906950750293
3980.4639804639805,-55.965663351475577
3985.3479853479853,-56.35636219051073
3990.23199023199,-56.653422203695186
3995.1159951159952,-56.688999570375451
4000,-56.368135403714994
4004.8840048840048,-56.052230249929984
4009.76800976801,-55.987420503925087
4014.6520146520147,-56.66834428906148
4019.5360195360195,-56.877318463526557
4024.4200244200242,-57.158041233187198
4029.3040293040294,-56.825354991763305
4034.1880341880342,-56.955207287045575
4039.0720390720389,-56.617091140125751
4043.9560439560441,-56.739655383777581
4048.8400488400489,-56.814025504282469
4053.7240537240536,-56.297708786696433
4058.6080586080584,-56.335370040299786
4063.4920634920636,-57.012557135230949
4068.3760683760684,-57.26369892049523
4073.2600732600731,-57.150775567731031
4078.1440781440783,-56.880359839789172
4083.0280830280831,-56.523494773101497
4087.9120879120878,-56.751933340774976
4092.7960927960926,-56.372449467989021
4097.6800976800978,-56.027072523016805
4102.5641025641025,-56.257900006947935
4107.4481074481073,-56.74018169424496
4112.332112332112,-56.886254772115201
4117.2161172161168,-56.661056515035867
4122.1001221001225,-56.70108803421185
4126.9841269841272,-57.136414041019911
4131.868131868132,-57.857212515129596
4136.7521367521367,-57.254795466636132
4141.6361416361415,-55.924013610070133
4146.5201465201462,-56.508284942065558
4151.404151404151,-56.101658362628164
4156.2881562881566,-56.26362596420315
4161.1721611721614,-56.780414021463812
4166.0561660561661,-57.274268377946825
4170.9401709401709,-57.094682163339826
4175.8241758241757,-56.772846287223729
4180.7081807081804,-56.77526701274445
4185.5921855921852,-56.550137222801801
4190.4761904761908,-56.568606102233161
4195.3601953601956,-57.198531079162507
4200.2442002442003,-56.89817942076057
4205.1282051282051,-55.901860707613871
4210.0122100122098,-56.346305149711348
4214.8962148962146,-57.250401175527813
4219.7802197802193,-57.385571199324474
4224.664224664225,-56.658514553966235
4229.5482295482298,-56.525120617682177
4234.4322344322345,-56.755345688948495
4239.3162393162393,-56.047647268493833
4244.200244200244,-56.493425547182753
4249.0842490842488,-56.820579834257707
4253.9682539682535,-57.316986198033405
4258.8522588522592,-56.596044448406644
4263.7362637362639,-56.572051554154484
4268.6202686202687,-56.973591722748836
4273.5042735042734,-56.654684828899427
4278.3882783882782,-57.4533100264727
4283.2722832722829,-57.17627544644828
4288.1562881562886,-56.899514517351349
4293.0402930402934,-56.98899802861888
4297.9242979242981,-56.927051739563652
4302.8083028083029,-57.054281769869462
4307.6923076923076,-57.607345921201897
4312.5763125763124,-56.922632220380684
4317.4603174603171,-56.672344994564511
4322.3443223443228,-56.426970700169285
4327.2283272283275,-56.935199255368374
4332.1123321123323,-56.914264126331133
4336.996336996337,-57.325506335712191
4341.8803418803418,-57.381474276430488
4346.7643467643466,-57.210330180359115
4351.6483516483513,-56.53230189902046
4356.532356532357,-57.173233800642393
4361.4163614163617,-56.728403048091437
4366.3003663003665,-57.538917427736976
4371.1843711843712,-57.148789931176331
4376.068376068376,-56.615611798534395
4380.9523809523807,-57.153232447883148
4385.8363858363855,-56.905290566938227
4390.7203907203912,-57.823596989832787
4395.6043956043959,-57.347017370215042
4400.4884004884007,-56.440341138142259
4405.3724053724054,-57.045426404488168
4410.2564102564102,-56.977601855726483
4415.1404151404149,-56.168484669987208
4420.0244200244197,-56.960502984467809
4424.9084249084253,-56.284562822746736
4429.7924297924301,-57.043876341749062
4434.6764346764348,-56.777308799793182
4439.5604395604396,-56.527451738995467
4444.4444444444443,-56.482656626081749
4449.3284493284491,-56.834442682341695
4454.2124542124538,-57.136993424598501
4459.0964590964595,-56.723714311245161
4463.9804639804643,-56.661689950265895
4468.864468864469,-57.170620967467336
4473.7484737484738,-57.218577750906377
4478.6324786324785,-57.355439949462379
4483.5164835164833,-56.628888707863041
4488.400488400488,-56.395405554169599
4493.2844932844937,-57.206848038635442
4498.1684981684984,-57.425507459297648
4503.0525030525032,-57.450869467937963
4507.936507936508,-56.963870631697738
4512.8205128205127,-57.092793948809501
4517.7045177045175,-57.447475514634078
4522.5885225885222,-57.334874735268492
4527.4725274725279,-57.899798947244761
4532.3565323565326,-57.000232643183189
4537.2405372405374,-57.508119589799698
4542.1245421245421,-57.684364149681556
4547.0085470085469,-57.786722623129947
4551.8925518925516,-57.666907552334443
4556.7765567765564,-58.005407275945515
4561.6605616605621,-56.93566746132322
4566.5445665445668,-57.524136400472941
4571.4285714285716,-57.599048537585098
4576.3125763125763,-57.543151194051859
4581.1965811965811,-57.146815329694896
4586.0805860805858,-57.519193864851559
4590.9645909645906,-57.192962660899809
4595.8485958485962,-56.806239996958119
4600.732600732601,-57.569300285091941
4605.6166056166057,-57.110048289906253
4610.5006105006105,-57.05377656863368
4615.3846153846152,-57.861138169578084
4620.26862026862,-56.801200638084381
4625.1526251526248,-56.168131352365251
4630.0366300366304,-57.378606592869431
4634.9206349206352,-57.808986053888447
4639.8046398046399,-57.654717010464715
4644.6886446886447,-57.60736286866468
4649.5726495726494,-57.610668677776474
4654.4566544566542,-57.827086887711644
4659.3406593406589,-57.474749998295835
4664.2246642246646,-57.187195138581245
4669.1086691086693,-57.459453143899438
4673.9926739926741,-57.429696027974572
4678.8766788766789,-57.279255418381183
4683.7606837606836,-58.05122692570157
4688.6446886446884,-57.449335484547831
4693.5286935286931,-57.659072899375573
4698.4126984126988,-57.953064631758963
4703.2967032967035,-57.182386600318267
4708.1807081807083,-56.915517655605569
4713.064713064713,-57.378818705408925
4717.9487179487178,-57.652207405366511
4722.8327228327225,-57.245399052679105
4727.7167277167273,-57.645551390953528
4732.600732600733,-56.998429944140064
4737.4847374847377,-57.52448906009672
4742.3687423687425,-57.498063795420755
4747.2527472527472,-57.323425036713644
4752.136752136752,-57.311533882997175
4757.0207570207567,-57.396979386081092
4761.9047619047615,-57.559747341459541
4766.7887667887671,-57.175586682016721
4771.6727716727719,-58.192030184855369
4776.5567765567766,-57.321961373777121
4781.4407814407814,-57.539498700723861
4786.3247863247861,-57.80038291366192
4791.2087912087909,-57.069607634519897
4796.0927960927957,-57.617395360818051
4800.9768009768013,-57.844547812642261
4805.8608058608061,-57.492201594267023
4810.7448107448108,-57.318247860433225
4815.6288156288156,-56.752077514197822
4820.5128205128203,-56.562367400175603
4825.3968253968251,-57.162392477131178
4830.2808302808298,-58.011701544967565
4835.1648351648355,-57.828412131614144
4840.0488400488402,-57.946720826077538
4844.932844932845,-57.604547766040788
4849.8168498168498,-57.47459037529368
4854.7008547008545,-57.622866341521963
4859.5848595848593,-58.166871260001869
4864.4688644688649,-57.053299377111379
4869.3528693528697,-57.706498606782603
4874.2368742368744,-57.536608803251326
4879.1208791208792,-57.380265531652142
4884.0048840048839,-57.757173776136845
4888.8888888888887,-57.868037487509653
4893.7728937728934,-57.721228553753022
4898.6568986568991,-56.855595283784581
4903.5409035409039,-57.683540488285004
4908.4249084249086,-57.998673602074831
4913.3089133089134,-58.684049526364078
4918.1929181929181,-58.377232355155272
4923.0769230769229,-58.203268221453577
4927.9609279609276,-58.163580570428842
4932.8449328449333,-58.193140485546976
4937.728937728938,-58.189691593346694
4942.6129426129428,-58.067554207152092
4947.4969474969475,-58.097376958939826
4952.3809523809523,-57.718136179380181
4957.264957264957,-57.975922256485575
4962.1489621489618,-58.108900045885754
4967.0329670329675,-58.564092858077153
4971.9169719169722,-57.778977544751477
4976.800976800977,-57.966512447060374
4981.6849816849817,-57.943091023106859
4986.5689865689865,-58.582662501544512
4991.4529914529912,-57.504218600816479
4996.336996336996,-57.736880609234326
5001.2210012210016,-57.96158493617191
5006.1050061050064,-58.784864133579269
5010.9890109890111,-57.881951124270756
5015.8730158730159,-58.415874542463982
5020.7570207570207,-57.903714670409158
5025.6410256410254,-57.94110393035492
5030.5250305250302,-57.51272938091784
5035.4090354090358,-57.893261639166305
5040.2930402930406,-58.751759328727871
5045.1770451770453,-58.41637440418522
5050.0610500610501,-57.5224149263071
5054.9450549450548,-57.57838940725118
5059.8290598290596,-58.547271404197176
5064.7130647130643,-58.074792872511203
5069.59706959707,-58.194166534979431
5074.4810744810748,-58.058418404075624
5079.3650793650795,-58.598565789334849
5084.2490842490843,-58.79091357941136
5089.133089133089,-57.649532070680216
5094.0170940170938,-57.646616204949908
5098.9010989010985,-58.198862143314088
5103.7851037851042,-58.700063132370872
5108.6691086691089,-57.613389189374438
5113.5531135531137,-57.353292934230907
5118.4371184371184,-57.50137154386006
5123.3211233211232,-57.651419244448462
5128.2051282051279,-58.01590919012024
5133.0891330891327,-58.245696817275331
5137.9731379731384,-58.206471671281868
5142.8571428571431,-57.737322160571622
5147.7411477411479,-58.220514025900357
5152.6251526251526,-58.811872569198457
5157.5091575091574,-58.038242075681332
5162.3931623931621,-57.968276594627675
5167.2771672771669,-57.776740179796775
5172.1611721611725,-57.962945976978439
5177.0451770451773,-57.7393560036883
5181.9291819291821,-58.786093286050338
5186.8131868131868,-57.880840440857106
5191.6971916971916,-58.397178789015683
5196.5811965811963,-58.914269023343984
5201.4652014652011,-58.104898211449473
5206.3492063492067,-58.164411574063067
5211.2332112332115,-58.565981059149152
5216.1172161172162,-58.754846365185514
5221.001221001221,-58.705925769852698
5225.8852258852257,-58.430749588510587
5230.7692307692305,-58.207728031722453
5235.6532356532352,-57.930569008737208
5240.5372405372409,-58.459993389228558
5245.4212454212457,-58.474268782298218
5250.3052503052504,-58.1582032669032
5255.1892551892552,-58.239783480953633
5260.0732600732599,-58.241635525862435
5264.9572649572647,-58.583968727659553
5269.8412698412694,-59.613452490919116
5274.7252747252751,-58.481751005787117
5279.6092796092798,-58.352604493093736
5284.4932844932846,-58.547194748383575
5289.3772893772893,-57.796309405604191
5294.2612942612941,-57.927171253531526
5299.1452991452988,-58.841875326136631
5304.0293040293036,-58.73661412005778
5308.9133089133093,-58.178371317272102
5313.797313797314,-58.181618950609135
5318.6813186813188,-58.484126785927089
5323.5653235653235,-58.536672174718205
5328.4493284493283,-58.974590449581115
5333.333333333333,-58.967051603247675
5338.2173382173378,-58.896913108585352
5343.1013431013434,-58.312755622474334
5347.9853479853482,-58.369642219914802
5352.869352869353,-58.153528482927797
5357.7533577533577,-58.399482456750739
5362.6373626373625,-58.867230430084668
5367.5213675213672,-58.290051990890561
5372.405372405372,-58.607217030874452
5377.2893772893776,-58.986225464603343
5382.1733821733824,-58.884374597439802
5387.0573870573871,-58.528216076182972
5391.9413919413919,-58.391623275584379
5396.8253968253966,-58.599041079015912
5401.7094017094014,-59.131875636438167
5406.5934065934061,-58.896560770022532
5411.4774114774118,-58.291345597414463
5416.3614163614166,-57.782891768893371
5421.2454212454213,-58.329495404409087
5426.1294261294261,-58.811461121222528
5431.0134310134308,-58.136531090344825
5435.8974358974356,-58.501890759834339
5440.7814407814412,-58.965507398992749
5445.665445665446,-58.007450459027517
5450.5494505494507,-58.400614247831619
5455.4334554334555,-58.962367292698772
5460.3174603174602,-58.389857203934234
5465.201465201465,-58.720075587520697
5470.0854700854698,-59.113370406798047
5474.9694749694754,-58.920596746669169
5479.8534798534802,-58.9094703469883
5484.7374847374849,-58.508081232724756
5489.6214896214897,-58.771587831307251
5494.5054945054944,-59.342837591543571
5499.3894993894992,-58.758199470565422
5504.2735042735039,-59.108415995969217
5509.1575091575096,-58.919139878579969
5514.0415140415143,-58.746663017209137
5518.9255189255191,-58.661506678524582
5523.8095238095239,-58.495870431421494
5528.6935286935286,-59.271061041036987
5533.5775335775334,-59.573706560490322
5538.4615384615381,-59.019763784931484
5543.3455433455438,-59.162741078413376
5548.2295482295485,-58.921396848829275
5553.1135531135533,-58.224567286928519
5557.997557997558,-58.297409115621505
5562.8815628815628,-59.015972827944985
5567.7655677655675,-58.72165135213632
5572.6495726495723,-59.442769666642889
5577.533577533578,-58.494906462725069
5582.4175824175827,-59.275220713172565
5587.3015873015875,-59.398768350339722
5592.1855921855922,-58.938050192172852
5597.069597069597,-58.893596907141863
5601.9536019536017,-59.288804530502475
5606.8376068376065,-59.497622352929142
5611.7216117216121,-59.179146360856038
5616.6056166056169,-59.646744767557607
5621.4896214896216,-59.778486262397131
5626.3736263736264,-59.741267128763624
5631.2576312576311,-59.113975272336042
5636.1416361416359,-58.908701117379778
5641.0256410256407,-59.198080064373784
5645.9096459096463,-59.597137184064543
5650.7936507936511,-59.668863757006967
5655.6776556776558,-59.501200982199407
5660.5616605616606,-60.052947086632884
5665.4456654456653,-59.70529239026915
5670.3296703296701,-58.716102303657777
5675.2136752136748,-59.185694454185374
5680.0976800976805,-59.112384118804329
5684.9816849816852,-59.224000199849328
5689.86568986569,-59.33947981091363
5694.7496947496948,-59.529706651414244
5699.6336996336995,-59.746394035751109
5704.5177045177043,-59.534471868776102
5709.401709401709,-59.327023021927957
5714.2857142857147,-59.767485457619216
5719.1697191697194,-59.259919371962873
5724.0537240537242,-59.76017655041727
5728.9377289377289,-59.814585035775465
5733.8217338217337,-59.745002079031124
5738.7057387057384,-60.156379379348337
5743.5897435897432,-60.364786138194802
5748.4737484737489,-59.426615823575368
5753.3577533577536,-58.821325327113371
5758.2417582417584,-59.860904523205477
5763.1257631257631,-59.688733318776187
5768.0097680097679,-59.799431359033449
5772.8937728937726,-60.148233818056312
5777.7777777777774,-59.923095159233469
5782.661782661783,-59.938285032277427
5787.5457875457878,-59.118064299299213
5792.4297924297925,-60.210410183874671
5797.3137973137973,-59.912153471891578
5802.197802197802,-59.758221109178045
5807.0818070818068,-60.552569239355378
5811.9658119658116,-60.059600812100996
5816.8498168498172,-59.932537108128166
5821.733821733822,-60.044426802830984
5826.6178266178267,-59.974887618273634
5831.5018315018315,-59.915352123770809
5836.3858363858362,-59.984301684874595
5841.269841269841,-59.779359257706126
5846.1538461538457,-59.50469698743256
5851.0378510378514,-60.186036231898861
5855.9218559218561,-60.128982152152773
5860.8058608058609,-59.586435160085351
5865.6898656898657,-59.354872324059151
5870.5738705738704,-59.692898219447834
5875.4578754578752,-59.993151832362095
5880.3418803418799,-60.108029269749522
5885.2258852258856,-59.436283352210552
5890.1098901098903,-60.011911233228389
5894.9938949938951,-60.68884337136619
5899.8778998778998,-60.639853650992983
5904.7619047619046,-60.243810801536661
5909.6459096459093,-59.990362641950355
5914.5299145299141,-59.707853848478926
5919.4139194139198,-60.581380588569743
5924.2979242979245,-60.732596255448037
5929.1819291819293,-60.529243596372055
5934.065934065934,-59.583215934815854
5938.9499389499388,-60.244636947824084
5943.8339438339435,-59.82855239997977
5948.7179487179483,-61.086335922286743
5953.6019536019539,-60.494344407762917
5958.4859584859587,-60.06886510809089
5963.3699633699634,-59.585026685414178
5968.2539682539682,-59.44602061893508
5973.1379731379729,-59.449439866756855
5978.0219780219777,-59.529158935541233
5982.9059829059825,-59.647600525091036
5987.7899877899881,-60.13506078225052
5992.6739926739929,-60.342919251673941
5997.5579975579976,-60.681752148439884
6002.4420024420024,-60.052259356349829
6007.3260073260071,-59.851740066367697
6012.2100122100119,-59.868703498317345
6017.0940170940175,-60.318971576688682
6021.9780219780223,-60.471838697078908
6026.8620268620271,-60.883980463542983
6031.7460317460318,-60.510856020408596
6036.6300366300366,-60.986449248406807
6041.5140415140413,-60.854626060472341
6046.3980463980461,-60.774638295541777
6051.2820512820517,-60.628846006171003
6056.1660561660565,-60.997871692157986
6061.0500610500612,-60.310704419854019
6065.934065934066,-60.503744054516133
6070.8180708180707,-60.095246275731284
6075.7020757020755,-60.222383642548792
6080.5860805860802,-60.59992487614462
6085.4700854700859,-60.535828417696365
6090.3540903540907,-60.716813135141471
6095.2380952380954,-60.566392737728442
6100.1221001221002,-61.184400459749966
6105.0061050061049,-61.267683664933259
6109.8901098901097,-60.860420735707599
6114.7741147741144,-60.637104152327829
6119.6581196581201,-60.007561495670878
6124.5421245421248,-60.454631757134827
6129.4261294261296,-60.178434544778554
6134.3101343101343,-60.742746365954225
6139.1941391941391,-59.581136691316203
6144.0781440781439,-60.406509798802816
6148.9621489621486,-60.33809028059671
6153.8461538461543,-61.064024899764789
6158.730158730159,-60.842087044380861
6163.6141636141638,-60.908672921993244
6168.4981684981685,-61.242292839827826
6173.3821733821733,-60.715403798953631
6178.266178266178,-60.959760544539151
6183.1501831501828,-60.651644711464954
6188.0341880341884,-60.907521505810323
6192.9181929181932,-60.512338920505293
6197.802197802198,-60.611663215805649
6202.6862026862027,-60.473099458672934
6207.5702075702075,-61.312764363329947
6212.4542124542122,-61.287077276687995
6217.338217338217,-60.276794244815903
6222.2222222222226,-60.293288292885229
6227.1062271062274,-60.867583442647813
6231.9902319902321,-60.88797453084193
6236.8742368742369,-61.75190976638585
6241.7582417582416,-61.631816427883088
6246.6422466422464,-61.258533523670131
6251.5262515262511,-60.847507764828435
6256.4102564102568,-60.952618654715877
6261.2942612942616,-60.896612513859651
6266.1782661782663,-61.546413193449197
6271.0622710622711,-61.482176484931273
6275.9462759462758,-60.679347918138973
6280.8302808302806,-60.671822905601324
6285.7142857142853,-61.312248802540729
6290.598290598291,-60.811458897789201
6295.4822954822957,-61.021654256941169
6300.3663003663005,-60.827576716579735
6305.2503052503052,-60.310650923457516
6310.13431013431,-60.565558341352961
6315.0183150183148,-61.104874285345971
6319.9023199023195,-61.063788402825303
6324.7863247863252,-60.899191382337804
6329.6703296703299,-60.802608099282089
6334.5543345543347,-61.600289152987891
6339.4383394383394,-60.714124358234599
6344.3223443223442,-60.759462281871919
6349.2063492063489,-61.266662572976351
6354.0903540903537,-60.782691500521871
6358.9743589743593,-61.316819857242095
6363.8583638583641,-61.715729375893424
6368.7423687423689,-61.383338042656412
6373.6263736263736,-60.906079531090469
6378.5103785103784,-60.666612476282097
6383.3943833943831,-61.637404002559528
6388.2783882783879,-62.117495460608097
6393.1623931623935,-62.200313940382969
6398.0463980463983,-62.192078902451691
6402.930402930403,-61.818019456627624
6407.8144078144078,-61.616623517504195
6412.6984126984125,-61.610431824497397
6417.5824175824173,-62.124600560661008
6422.466422466422,-61.575858477454176
6427.3504273504277,-61.837297336668897
6432.2344322344325,-61.983209668606563
6437.1184371184372,-62.162364098908
6442.002442002442,-61.355362492264518
6446.8864468864467,-62.042363816202894
6451.7704517704515,-61.444730995274327
6456.6544566544562,-62.145949550846552
6461.5384615384619,-62.418342118453047
6466.4224664224666,-61.817113483544631
6471.3064713064714,-61.490551792827119
6476.1904761904761,-62.256520937099779
6481.0744810744809,-61.531507760039304
6485.9584859584857,-61.915349369192697
6490.8424908424904,-61.857390773874378
6495.7264957264961,-61.301549037265247
6500.6105006105008,-61.563775569949811
6505.4945054945056,-61.716022286461694
6510.3785103785103,-61.653011320742841
6515.2625152625151,-62.204913664396074
6520.1465201465198,-61.246713788603763
6525.0305250305246,-61.653435532311676
6529.9145299145302,-61.595895989755853
6534.798534798535,-62.423695054172143
6539.6825396825398,-61.873284473494373
6544.5665445665445,-61.942383716848553
6549.4505494505493,-61.699953603998701
6554.334554334554,-61.326741675777974
6559.2185592185588,-62.316997119566466
6564.1025641025644,-62.45796733679996
6568.9865689865692,-62.225364024337182
6573.8705738705739,-62.10522018987384
6578.7545787545787,-62.198919356449657
6583.6385836385834,-61.751867510845798
6588.5225885225882,-62.216393669094998
6593.4065934065939,-61.883712753925089
6598.2905982905986,-61.991423560681234
6603.1746031746034,-61.456735810551315
6608.0586080586081,-61.876138443932057
6612.9426129426129,-62.860176754283899
6617.8266178266176,-62.163155083623224
6622.7106227106224,-62.093963229951243
6627.594627594628,-61.919278924841024
6632.4786324786328,-62.60287346464446
6637.3626373626375,-62.58312676415872
6642.2466422466423,-62.014274926155949
6647.130647130647,-62.815536921475712
6652.0146520146518,-62.695471604762588
6656.8986568986566,-62.934590042555001
6661.7826617826622,-62.49175183928984
6666.666666666667,-62.21491506550948
6671.5506715506717,-62.455584257281451
6676.4346764346765,-63.211242181130871
6681.3186813186812,-62.550968327461682
6686.202686202686,-62.783172398315273
6691.0866910866907,-62.641017358713746
6695.9706959706964,-63.203187243435124
6700.8547008547012,-62.448985592083297
6705.7387057387059,-61.752955298169084
6710.6227106227107,-62.75895641439029
6715.5067155067154,-62.597765686799676
6720.3907203907202,-62.731134673796788
6725.2747252747249,-62.243708353483797
6730.1587301587306,-61.554677149133532
6735.0427350427353,-61.580476780655104
6739.9267399267401,-61.976889781745129
6744.8107448107448,-62.607377893259581
6749.6947496947496,-62.004293864987332
6754.5787545787543,-61.974438189835581
6759.4627594627591,-62.717660297981162
6764.3467643467648,-62.906082236694409
6769.2307692307695,-62.980340452441581
6774.1147741147743,-63.22534524002922
6778.998778998779,-62.986435249403456
6783.8827838827838,-62.995230216258008
6788.7667887667885,-62.542305373248453
6793.6507936507933,-62.571593406644475
6798.5347985347989,-62.820157760521496
6803.4188034188037,-62.487750093715853
6808.3028083028084,-63.034931768649535
6813.1868131868132,-62.794113277493572
6818.0708180708179,-62.596084570484116
6822.9548229548227,-63.168677228857376
6827.8388278388275,-63.137030634449758
6832.7228327228331,-63.361361850962041
6837.6068376068379,-62.591065055313784
6842.4908424908426,-63.406926021449763
6847.3748473748474,-63.799783019075022
6852.2588522588521,-63.082505896203756
6857.1428571428569,-62.918338614466933
6862.0268620268616,-63.622716493039675
6866.9108669108673,-62.731647574337821
6871.7948717948721,-63.108350031381484
6876.6788766788768,-63.187305737927048
6881.5628815628816,-62.772219011144024
6886.4468864468863,-63.511766034975281
6891.3308913308911,-63.332642990900084
6896.2148962148958,-63.29297820232928
6901.0989010989015,-62.886335073267219
6905.9829059829062,-63.52299239951676
6910.866910866911,-63.659931966728394
6915.7509157509157,-63.494153177877664
6920.6349206349205,-63.865437677434116
6925.5189255189252,-63.369300416935026
6930.40293040293,-63.123666963237753
6935.2869352869357,-63.324567001595668
6940.1709401709404,-63.222105013571543
6945.0549450549452,-63.724410233895867
6949.9389499389499,-63.302308385009319
6954.8229548229547,-63.366948258299793
6959.7069597069594,-63.092980512012538
6964.5909645909642,-63.030049496338933
6969.4749694749698,-63.762949331704597
6974.3589743589746,-63.927250762050576
6979.2429792429793,-64.295429043049111
6984.1269841269841,-63.801001608397343
6989.0109890109889,-63.951535447253718
6993.8949938949936,-63.973144680091913
6998.7789987789984,-63.590103091828013
7003.663003663004,-63.76543446018799
7008.5470085470088,-63.868362811994928
7013.4310134310135,-63.815711445680954
7018.3150183150183,-63.545460007983593
7023.199023199023,-63.239602544438284
7028.0830280830278,-63.311124327192765
7032.9670329670325,-63.274144511609535
7037.8510378510382,-63.523163256250314
7042.735042735043,-63.646922158398823
7047.6190476190477,-64.394391204732273
7052.5030525030525,-64.516767514618877
7057.3870573870572,-64.227293619545094
7062.271062271062,-63.764986958906107
7067.1550671550667,-63.524637982293953
7072.0390720390724,-63.769864012094345
7076.9230769230771,-64.039379603390699
7081.8070818070819,-64.736819005896493
7086.6910866910866,-64.611954988165337
7091.5750915750914,-64.339053500790826
7096.4590964590961,-64.017382706997992
7101.3431013431009,-63.786422909751025
7106.2271062271066,-64.114802804045183
7111.1111111111113,-63.571376649287515
7115.9951159951161,-64.0729915051772
7120.8791208791208,-64.402197593347069
7125.7631257631256,-64.393986271005829
7130.6471306471303,-64.035449672544317
7135.5311355311351,-64.612235853784881
7140.4151404151407,-64.313717912851203
7145.2991452991455,-64.160113360355922
7150.1831501831502,-64.191434794340708
7155.067155067155,-64.273701064435343
7159.9511599511598,-64.193829785635813
7164.8351648351645,-64.070344404192511
7169.7191697191702,-64.586663839618382
7174.6031746031749,-64.599819695439663
7179.4871794871797,-65.066626680300388
7184.3711843711844,-64.702345028760121
7189.2551892551892,-63.466397016782309
7194.1391941391939,-63.537729984264082
7199.0231990231987,-63.989915949031143
7203.9072039072043,-64.305814288326587
7208.7912087912091,-64.283302335795597
7213.6752136752139,-63.947285440668786
7218.5592185592186,-64.609143996068937
7223.4432234432234,-65.2825380738946
7228.3272283272281,-64.369231843742483
7233.2112332112329,-64.36517932226171
7238.0952380952385,-65.197645858198996
7242.9792429792433,-64.696687947661928
7247.863247863248,-64.771324472190457
7252.7472527472528,-64.973563380543965
7257.6312576312575,-64.72241634231932
7262.5152625152623,-64.948583652714703
7267.399267399267,-64.665189879606416
7272.2832722832727,-65.030422645955369
7277.1672771672775,-65.07235839810852
7282.0512820512822,-64.929930964167994
7286.935286935287,-65.085193321836357
7291.8192918192917,-64.507443258495599
7296.7032967032965,-64.635354624772518
7301.5873015873012,-65.67408944609744
7306.4713064713069,-65.55358889141155
7311.3553113553116,-65.049342324104131
7316.2393162393164,-64.433971590795949
7321.1233211233211,-64.520942130565857
7326.0073260073259,-65.322152331154768
7330.8913308913307,-65.078874531991687
7335.7753357753354,-64.107605783141665
7340.6593406593411,-64.551564584400865
7345.5433455433458,-65.097291151564121
7350.4273504273506,-64.913246056476652
7355.3113553113553,-64.703413340774375
7360.1953601953601,-65.020182980095285
7365.0793650793648,-65.396574222864515
7369.9633699633696,-64.658220930668563
7374.8473748473752,-64.631860535491313
7379.73137973138,-64.85708898859049
7384.6153846153848,-64.759793924969784
7389.4993894993895,-64.996427687817388
7394.3833943833943,-65.438545772380223
7399.267399267399,-65.365343743620798
7404.1514041514038,-65.647725424114412
7409.0354090354094,-65.035144666369106
7413.9194139194142,-65.261941115515441
7418.8034188034189,-65.924542809647988
7423.6874236874237,-65.481069959299163
7428.5714285714284,-65.930022668783309
7433.4554334554332,-65.187400541385927
7438.3394383394379,-65.27670791856174
7443.2234432234436,-64.749719286013075
7448.1074481074484,-65.602853078406611
7452.9914529914531,-65.399593009067601
7457.8754578754579,-65.743778323768737
7462.7594627594626,-65.693633352038802
7467.6434676434674,-65.425843559763123
7472.5274725274721,-65.257166387064174
7477.4114774114778,-65.404926649711754
7482.2954822954825,-64.821029132745679
7487.1794871794873,-65.298942693293142
7492.063492063492,-65.528298571244605
7496.9474969474968,-65.584220408127194
7501.8315018315016,-65.043371304503822
7506.7155067155063,-65.744674850257184
7511.599511599512,-66.031288542991973
7516.4835164835167,-65.649507546934345
7521.3675213675215,-65.616964372505663
7526.2515262515262,-66.083707521946465
7531.135531135531,-65.651608459071667
7536.0195360195357,-65.237666703428744
7540.9035409035405,-64.897905023592386
7545.7875457875462,-65.983274567849023
7550.6715506715509,-66.027446672908042
7555.5555555555557,-65.613524825431867
7560.4395604395604,-65.333819528246636
7565.3235653235652,-64.970811112682682
7570.2075702075699,-65.303032978309659
7575.0915750915747,-66.295680084161859
7579.9755799755803,-66.249480710114753
7584.8595848595851,-66.265790621725131
